Course,Sect,Professor Name,Total,A,A-,A+,B,B-,B+,C,C-,C+,D,D-,D+,Fs,Withdraw,Other
PHSC497,201,"Akre, Ellesse-Roselee",20,16,0,1,0,0,0,0,0,0,0,0,0,0,0,3
PHSC497,301,"Brooks, Alyssa Todaro",21,4,1,12,0,0,3,0,0,0,0,0,0,0,0,1
PHSC497,401,"Glasz, Kevin W.",20,13,4,1,0,0,0,0,0,0,0,0,0,0,0,2
PHSC497,501,"Hanley, Allison",20,2,8,0,1,0,2,0,0,0,0,0,0,0,0,7
PHSC497,601,"Smith, Nancy Gray",20,6,0,5,3,1,1,0,0,1,0,0,0,1,0,2
PHSC497,701,"Glasz, Kevin W.",20,12,3,0,1,0,0,0,0,0,0,0,0,0,0,4
PHSC497,801,"Bell, Liz",15,5,1,3,0,0,1,0,0,0,0,0,0,0,0,5
PHSC497,901,"Reiss, Dana",20,4,2,12,1,0,0,0,0,0,0,0,0,0,0,1
PHSC497,1001,,10,2,2,4,0,0,0,0,0,0,0,0,0,0,1,1
PHSC497,1101,"Boyle, Eric",16,4,3,0,1,0,3,0,0,0,0,0,0,1,0,4
PHSC497,1201,"Howard, Christopher Norman",20,12,3,3,1,0,0,0,0,0,0,0,0,0,0,1
PHSC497,ESG1,"Brooks, Alyssa Todaro",17,0,3,6,1,1,2,0,0,0,0,0,0,1,0,3
PHYS106,101,"Einstein, Theodore L",42,7,3,4,2,1,3,1,0,0,0,0,0,0,1,20
PHYS107,101,"Bhatti, Anwar A.",18,5,4,0,1,0,4,0,0,0,0,0,0,0,0,4
PHYS107,301,"Bhatti, Anwar A.",11,5,4,0,0,0,0,0,0,1,0,0,0,0,1,0
PHYS121,301,"Hill, Wendell T.",26,1,1,1,3,1,1,1,0,0,0,0,0,2,3,12
PHYS121,302,,26,0,3,1,2,0,1,1,0,0,0,0,0,2,4,12
PHYS121,303,,24,5,2,0,1,1,1,1,0,0,0,0,0,0,2,11
PHYS121,304,,25,2,0,1,1,0,0,0,0,0,0,0,0,2,1,18
PHYS121,305,,23,0,1,0,3,4,2,0,0,0,0,0,0,1,3,9
PHYS121,306,,14,2,0,0,1,0,1,0,0,0,0,0,0,0,3,7
PHYS121,307,,9,1,1,1,0,1,0,0,0,0,0,0,0,0,2,3
PHYS121,308,,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PHYS121,401,,28,7,3,10,1,2,2,0,0,0,0,0,0,1,0,2
PHYS121,402,,19,2,3,5,4,0,0,0,0,0,0,0,0,0,2,3
PHYS121,403,,29,0,2,19,0,2,3,0,0,1,0,0,0,0,1,1
PHYS121,405,,30,2,8,8,3,1,0,0,0,0,0,0,0,0,4,4
PHYS121,408,,23,1,8,8,0,1,1,1,0,0,0,0,0,0,1,2
PHYS121,SES1,,9,2,0,4,0,0,1,0,0,0,0,0,0,0,2,0
PHYS122,301,,24,4,3,11,0,0,2,0,0,1,0,0,0,0,2,1
PHYS122,302,,24,4,6,9,1,2,1,0,0,0,0,0,0,0,0,1
PHYS122,303,,24,7,2,9,0,1,2,0,0,0,0,0,0,0,0,3
PHYS122,304,,24,2,4,13,0,0,0,0,1,1,0,0,0,0,0,3
PHYS122,502,,15,2,0,7,0,2,3,0,0,0,0,0,0,0,0,1
PHYS122,503,,17,2,2,6,1,0,0,0,0,0,0,0,0,0,0,6
PHYS122,SES1,,13,3,1,8,0,0,1,0,0,0,0,0,0,0,0,0
PHYS131,101,"Buehrle, David C.",25,12,3,6,0,0,2,0,0,0,1,0,0,0,1,0
PHYS131,102,,23,9,8,4,0,0,1,0,0,0,0,0,0,0,0,1
PHYS131,103,,25,17,2,3,0,0,1,0,0,0,0,0,0,0,1,1
PHYS131,104,,24,11,6,4,0,0,1,0,0,0,0,0,0,0,1,1
PHYS131,201,"Buehrle, David C.",24,15,2,6,0,0,0,0,0,0,0,0,0,0,0,1
PHYS131,202,,23,14,7,2,0,0,0,0,0,0,0,0,0,0,0,0
PHYS131,203,,24,11,7,5,1,0,0,0,0,0,0,0,0,0,0,0
PHYS131,204,,19,11,3,0,1,1,0,0,0,0,0,0,0,0,2,1
PHYS132,101,"Buehrle, David C.",24,10,8,3,0,0,0,0,0,0,0,0,0,0,0,3
PHYS132,102,,24,11,10,1,0,0,1,0,0,0,0,0,0,0,1,0
PHYS132,103,,24,13,7,1,0,0,2,0,0,0,0,0,0,0,0,1
PHYS132,104,,24,15,5,0,1,0,2,0,0,0,0,0,0,0,0,1
PHYS132,105,,24,11,7,0,1,0,2,0,0,0,0,0,0,0,0,3
PHYS132,106,,24,16,7,1,0,0,0,0,0,0,0,0,0,0,0,0
PHYS132,107,,24,15,6,0,0,0,2,0,0,0,0,0,0,0,0,1
PHYS132,108,,24,13,7,0,0,0,3,0,0,0,0,0,0,0,0,1
PHYS132,201,,20,2,3,0,8,0,2,0,0,1,0,0,0,0,0,4
PHYS132,202,,24,4,1,1,9,0,2,0,0,0,0,0,0,0,0,7
PHYS132,203,,24,8,4,1,4,0,4,0,0,0,0,0,0,0,0,3
PHYS132,204,,20,4,3,0,4,0,3,0,0,1,0,0,0,0,0,5
PHYS132,205,,24,7,6,0,6,0,4,0,0,0,0,0,0,0,0,1
PHYS161,101,"Buehrle, David C.",31,5,14,0,3,1,2,0,0,0,0,0,0,0,0,6
PHYS161,102,,30,2,6,0,2,1,2,1,0,0,0,0,0,0,0,16
PHYS161,103,,31,0,7,0,2,1,2,0,0,0,0,0,0,1,2,16
PHYS161,104,,30,1,9,0,2,1,3,0,0,0,0,0,0,0,2,12
PHYS161,105,,29,0,7,0,2,2,4,0,0,0,0,0,0,0,1,13
PHYS161,106,,30,0,11,0,2,0,3,0,0,0,0,0,0,0,0,14
PHYS161,107,,30,4,7,0,3,2,2,0,1,0,0,0,0,0,1,10
PHYS161,108,,31,1,7,0,3,3,0,1,0,0,0,0,0,0,1,15
PHYS161,109,,30,4,8,0,2,0,2,0,0,0,0,0,0,0,1,13
PHYS161,110,,30,0,14,0,2,0,2,0,0,0,0,0,0,0,1,11
PHYS161,301,"Gebremariam, Hailu Bantu",31,13,5,1,2,0,4,0,0,0,0,0,0,0,0,6
PHYS161,302,,34,9,6,1,2,1,3,0,0,0,0,0,0,0,1,11
PHYS161,303,,20,2,0,1,2,2,1,0,0,1,0,0,0,0,1,10
PHYS161,304,,33,8,4,2,3,1,1,0,0,0,0,0,0,0,0,14
PHYS161,305,,34,17,9,1,1,1,3,0,0,0,0,0,0,0,0,2
PHYS161,306,,34,9,7,2,0,3,0,0,0,1,0,0,0,1,1,10
PHYS161,307,,33,6,7,0,2,0,5,0,0,0,0,0,0,0,0,13
PHYS161,308,,16,4,2,0,0,1,2,0,0,0,0,0,0,1,0,6
PHYS161,309,,23,11,3,0,1,1,1,0,0,0,0,0,0,0,0,6
PHYS161,402,,15,2,3,1,3,2,0,0,0,0,0,0,0,0,1,3
PHYS165,101,"Williams, James",56,29,1,0,6,0,0,1,0,0,0,0,0,1,2,16
PHYS171,101,"Roy, Rajarshi",37,7,2,6,2,1,1,1,0,0,0,0,0,1,3,13
PHYS260,101,"Severson, Matt",32,17,2,2,6,0,2,0,0,0,0,0,0,0,1,2
PHYS260,102,,33,22,0,2,2,0,3,0,0,0,0,0,0,0,1,3
PHYS260,103,,30,21,0,2,3,1,0,0,0,0,0,0,0,0,0,3
PHYS260,104,,31,18,0,2,7,0,2,0,0,0,0,0,0,0,0,2
PHYS260,201,"Skuja, Andris",32,8,5,3,4,1,6,0,0,1,0,0,1,0,0,3
PHYS260,203,,12,2,3,1,1,0,0,0,0,0,0,0,0,0,0,5
PHYS260,205,,32,7,3,2,2,2,4,0,0,0,0,0,0,2,0,10
PHYS260,301,"Mohapatra, Rabindra N.",20,5,0,3,3,0,0,0,0,0,0,0,0,0,0,9
PHYS260,302,,34,8,3,2,2,1,1,0,0,0,0,0,0,0,0,17
PHYS260,303,,31,6,4,2,3,1,1,1,0,0,0,0,0,1,1,11
PHYS260,304,,29,4,3,2,1,1,0,0,0,0,0,0,0,1,1,16
PHYS261,101,"Severson, Matt",37,28,1,7,0,0,0,0,0,0,0,0,0,0,0,1
PHYS261,102,"Severson, Matt",34,15,0,18,0,0,0,0,0,0,0,0,0,0,0,1
PHYS261,103,"Severson, Matt",26,12,0,11,1,0,0,0,0,0,0,0,0,0,1,1
PHYS261,104,"Severson, Matt",36,24,0,10,0,0,0,0,0,0,0,0,0,0,0,2
PHYS261,105,"Severson, Matt",36,17,0,19,0,0,0,0,0,0,0,0,0,0,0,0
PHYS261,106,"Severson, Matt",14,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0
PHYS261,107,"Severson, Matt",31,16,1,10,2,0,0,0,0,0,0,0,0,0,0,2
PHYS261,108,"Pitman, Mary Elizabeth",36,25,0,8,0,0,0,0,0,0,0,0,0,0,0,3
PHYS261,109,"Severson, Matt",30,21,1,6,0,0,0,0,0,0,0,0,0,0,0,2
PHYS261,110,"Severson, Matt",35,24,0,9,0,0,0,0,0,0,0,0,0,0,0,2
PHYS270,101,"Gebremariam, Hailu Bantu",34,8,5,3,1,1,4,0,0,1,0,0,0,0,1,10
PHYS270,102,,33,9,6,1,3,2,1,0,0,0,0,0,0,0,0,11
PHYS270,103,,34,7,5,4,3,1,4,0,0,0,0,0,0,0,1,9
PHYS270,104,,34,7,3,1,0,1,2,0,0,0,0,0,0,1,0,19
PHYS270,106,,33,7,4,1,3,2,1,0,0,0,0,0,0,0,0,15
PHYS270,201,"Gebremariam, Hailu Bantu",32,6,3,3,2,0,1,0,0,0,0,0,0,1,0,16
PHYS270,202,,35,11,8,1,2,0,2,0,0,0,0,0,0,0,0,11
PHYS270,203,,33,4,4,1,6,1,3,0,0,0,0,0,0,0,0,14
PHYS270,204,,35,8,4,1,3,0,3,0,1,0,0,0,0,0,0,15
PHYS270,205,,35,9,7,3,2,1,2,0,0,1,0,0,0,0,0,10
PHYS270,206,,33,5,4,1,4,0,4,0,0,1,0,0,0,0,0,14
PHYS270,207,,18,5,3,1,1,0,3,0,0,0,0,0,0,0,0,5
PHYS270,208,,17,6,0,1,2,0,1,0,0,0,0,0,0,0,0,7
PHYS270,401,"Milchberg, Howard M.",36,24,7,0,0,0,1,0,0,0,0,0,0,0,1,3
PHYS270,402,,34,24,5,0,0,0,4,0,0,0,0,0,0,0,0,1
PHYS271,101,"Severson, Matt",36,17,0,19,0,0,0,0,0,0,0,0,0,0,0,0
PHYS271,102,"Severson, Matt",34,11,0,21,0,1,0,0,0,0,0,0,0,0,0,1
PHYS271,103,"Severson, Matt",36,30,0,5,0,0,0,0,0,0,0,0,0,0,0,1
PHYS271,104,"Severson, Matt",26,21,0,0,1,0,1,0,0,0,0,0,0,0,0,3
PHYS271,105,"Severson, Matt",35,29,1,1,1,0,1,0,0,0,0,0,0,0,0,2
PHYS271,106,"Severson, Matt",37,34,0,0,0,0,0,0,0,0,0,0,0,0,1,2
PHYS271,107,"Severson, Matt",36,31,0,0,0,0,1,0,0,0,0,0,0,0,1,3
PHYS271,108,"Severson, Matt",36,28,1,3,0,0,0,0,0,0,0,0,0,0,0,4
PHYS271,109,"Severson, Matt",36,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PHYS271,110,"Severson, Matt",36,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PHYS271,111,"Severson, Matt",36,28,1,0,0,0,3,0,0,0,0,0,0,0,0,4
PHYS271,112,"Severson, Matt",38,32,1,2,0,0,0,0,0,0,0,0,0,0,3,0
PHYS271,113,"Severson, Matt",32,24,0,7,0,0,1,0,0,0,0,0,0,0,0,0
PHYS271,114,"Severson, Matt",36,14,0,21,0,0,0,0,0,0,0,0,0,0,0,1
PHYS272,101,"Seo, Eun-Suk",41,8,3,2,3,1,6,1,1,0,1,0,0,1,2,12
PHYS273,101,"Shawhan, Peter",67,13,9,3,6,1,3,0,0,3,0,0,0,3,2,24
PHYS274,101,"Hu, Bei Lok Bernard",45,5,2,5,4,1,4,0,0,1,0,0,0,0,1,22
PHYS275,101,"Kim, Ki-Yong",12,5,0,1,0,0,2,0,0,0,0,0,0,0,1,3
PHYS275,201,"Kim, Ki-Yong",12,8,1,1,0,0,0,0,0,0,0,0,0,1,0,1
PHYS275,301,"Jawahery, Abolhassan",12,2,2,2,1,1,2,0,0,0,0,0,0,0,0,2
PHYS275,401,"Jawahery, Abolhassan",12,3,0,2,1,1,0,0,0,0,0,0,0,0,0,5
PHYS275,501,"Bhatti, Anwar A.",9,3,1,0,1,0,0,0,0,0,0,0,0,0,2,2
PHYS276,101,"Ouyang, Min",11,4,2,1,0,1,0,0,0,0,0,0,0,0,1,2
PHYS276,201,"Ouyang, Min",10,1,2,1,0,0,0,1,0,0,0,0,0,0,1,4
PHYS276,301,"Wellstood, Frederick C.",12,6,0,3,0,0,1,0,0,0,0,0,0,0,1,1
PHYS276,401,"Wellstood, Frederick C.",12,9,0,1,0,0,0,0,0,0,0,0,0,0,0,2
PHYS331,SG91,"Buehrle, David C.",14,3,7,0,0,0,0,0,0,0,0,0,0,0,0,4
PHYS331,SG92,,20,4,12,0,1,0,2,0,0,0,0,0,0,0,0,1
PHYS371,101,"Franco Sevilla, Manuel",51,4,5,4,4,0,7,0,0,0,0,0,0,0,1,26
PHYS373,101,"Hassam, Adil B.",54,27,0,0,11,0,0,0,0,0,0,0,0,0,2,14
PHYS375,101,"Eno, Sarah C.",15,2,0,0,2,0,0,0,0,0,0,0,0,1,3,7
PHYS375,201,,15,2,2,2,0,0,3,0,0,0,0,0,0,0,1,5
PHYS375,301,,15,3,2,0,0,1,1,0,0,0,0,0,0,0,1,7
PHYS375,401,,14,3,0,0,1,0,4,0,0,0,1,0,0,0,0,5
PHYS399,331,"Seo, Eun-Suk",5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1
PHYS399W,101,"Hammer, Donna",8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PHYS399Y,101,"Hammer, Donna",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PHYS401,101,"Anlage, Steven Mark",68,8,6,3,2,2,5,1,0,1,0,0,0,3,3,34
PHYS402,101,"Lobb, Christopher J.",46,10,2,1,5,2,4,0,0,0,0,0,0,0,2,20
PHYS404,101,"Bedaque, Paulo Sergio Fortes",67,23,2,0,6,0,1,0,0,0,0,0,0,1,3,31
PHYS405,101,"Manucharyan, Vladimir",16,6,0,2,0,0,1,0,0,0,0,0,0,0,0,7
PHYS405,102,"Manucharyan, Vladimir",15,8,0,3,0,0,0,0,0,0,0,0,0,0,2,2
PHYS410,101,"Hall, Carter",44,8,2,13,2,1,1,0,0,1,0,0,0,1,2,13
PHYS411,101,"Hook, Anson",43,7,4,5,2,0,4,0,0,1,0,0,0,0,0,20
PHYS420,101,"Ji, Xiangdong",25,5,4,3,2,0,1,0,0,1,0,0,0,0,1,8
PHYS441,101,"Sullivan, Gregory W.",32,21,0,6,0,0,1,0,0,0,0,0,0,0,0,4
PHYS474,101,"Appelbaum, Ian",15,8,0,0,1,0,0,0,0,0,0,0,0,1,0,5
PHYS476,101,"Severson, Matt",45,27,0,5,1,0,0,0,0,0,0,0,0,0,5,7
PHYS499X,101,"Lathrop, Daniel Perry",12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PHYS603,101,,21,2,3,12,0,0,1,0,0,0,0,0,0,0,0,3
PHYS606,101,"Drake, James F.",24,13,0,0,6,0,0,0,0,0,0,0,0,0,0,5
PHYS623,101,"Yakovenko, Victor M.",30,5,8,8,0,0,1,0,0,0,0,0,0,0,0,8
PHYS625,101,"Galitski, Victor M",23,11,1,4,0,0,0,0,0,0,0,0,0,0,0,7
PHYS728,101,"Hafezi, Mohammad",31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,25
PHYS731,101,"Sau, Jay Deep",21,6,0,9,0,0,0,0,0,0,0,0,0,0,0,6
PHYS752,101,"Agashe, Kaustubh Sadanand",13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9
PHYS759,101,"Agashe, Kaustubh Sadanand",16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12
PHYS762,101,"Dorland, William Douglass",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHYS781,101,"Girvan, Michelle",8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PHYS798B,101,"Cohen, Thomas D.",7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5
PHYS838C,101,"Greene, Richard L.",15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13
PHYS851,101,"Chacko, Zackaria",7,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2
PHYS898,256,"Milchberg, Howard M.",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PHYS899,240,"Rolston, Steven",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
PHYS899,346,"Monroe, Christopher",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
PHYS899,380,"Gorshkov, Alexey V.",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
PHYS899,386,"Hafezi, Mohammad",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
PLCY100,101,"Luedtke, Eric Gerald",27,1,2,22,0,0,0,0,0,0,0,0,0,0,1,1
PLCY100,102,,30,5,2,22,0,0,0,0,0,0,0,0,0,1,0,0
PLCY100,103,,26,4,1,20,0,0,0,0,0,0,0,0,0,1,0,0
PLCY100,201,"Smith, Erica C",28,8,0,5,2,0,6,0,0,0,0,0,0,2,1,4
PLCY101,101,"Valentine, Curtis Chavis",25,0,3,0,1,2,6,0,1,0,0,0,0,0,2,10
PLCY101,102,,25,1,5,0,0,1,5,0,0,0,0,0,0,1,1,11
PLCY101,201,"Ramsay, Gregory Clay",25,10,9,2,0,0,2,0,0,0,0,0,0,0,1,1
PLCY101,202,,25,12,6,1,2,0,3,0,0,0,0,0,0,0,0,1
PLCY101,203,,17,4,8,0,0,0,3,0,0,0,0,0,0,0,0,2
PLCY101,301,"Feehan, Mathew",61,4,1,51,0,0,0,0,0,0,0,0,0,1,1,3
PLCY201,101,"Hackshaw, Alana C.",50,32,5,4,1,0,2,0,0,0,0,0,0,1,0,5
PLCY201,102,"Hackshaw, Alana C.",53,34,6,3,1,0,3,0,0,0,0,0,0,1,3,2
PLCY201,201,"Ford, Tiffany Nicole",51,4,3,34,2,0,1,0,0,0,0,0,0,2,1,4
PLCY201,301,"Lineman, Nancy Catherine",30,8,3,0,1,1,0,1,0,0,0,0,0,1,1,14
PLCY213,101,"Dunning, Claire Margery",40,25,5,0,1,0,1,0,0,0,0,0,0,0,0,8
PLCY213,201,"Counts, Alexander Matthew",30,5,6,0,2,1,2,0,0,0,0,0,0,2,0,12
PLCY215,101,"Bory, Patricia Ann",36,18,3,13,0,0,1,0,0,0,0,0,0,0,0,1
PLCY301,101,"Hultman, Nathan E",160,89,19,10,6,1,6,0,0,0,0,0,0,3,3,23
PLCY302,101,"Harris, Nina P.",45,11,10,6,2,0,0,0,0,0,0,0,0,0,2,14
PLCY302,201,"Hackshaw, Alana C.",48,32,6,0,0,0,4,0,0,0,0,0,0,0,2,4
PLCY302,301,"Hall, Ricco Bernard",29,4,0,13,0,0,1,0,0,0,0,0,0,3,2,6
PLCY303,101,"Martinez Guzman, Juan Pablo",52,7,9,7,3,0,5,0,0,0,0,0,0,3,2,16
PLCY303,102,"Martinez Guzman, Juan Pablo",50,9,14,6,0,0,2,0,0,0,0,0,0,0,0,19
PLCY306,101,"Vogel, Kathleen Margaret",47,18,6,18,0,0,2,0,0,0,0,0,0,1,1,1
PLCY309,101,"Ford, Tiffany Nicole",58,0,3,47,0,0,0,0,0,0,0,0,0,2,0,6
PLCY310,101,"Johnson Cooper, Ebonie",43,5,4,6,3,1,0,0,0,0,0,0,0,1,1,22
PLCY311,101,"Kaiser, Anne Ruth",37,8,4,0,3,0,4,0,0,0,0,0,0,1,1,16
PLCY313,101,"Evans, Gerard Emmett",93,36,0,52,0,0,0,0,0,0,0,0,0,0,1,4
PLCY388,101,"Littlefield, Jennifer Nash",8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PLCY388A,101,"Robinson, Adele B.",24,12,4,0,2,0,3,0,0,0,0,0,0,0,0,3
PLCY388D,101,"Egan, Toby",40,25,1,0,1,0,0,0,0,0,0,0,0,1,0,12
PLCY388F,101,"Falk, David",23,8,2,0,1,1,5,0,0,0,0,0,0,0,3,3
PLCY388R,101,"Kutchesfahani, Sara Z",26,18,3,0,0,0,1,0,0,0,0,0,0,0,1,3
PLCY388T,101,"Harris, Nina P.",5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1
PLCY388W,101,"Ramsay, Gregory Clay",22,6,4,1,0,0,2,0,0,0,0,0,0,0,1,8
PLCY400,101,"Vogel, Kathleen Margaret",25,14,0,9,1,0,0,0,0,0,0,0,0,0,0,1
PLCY400,102,"Vogel, Kathleen Margaret",23,8,2,5,0,0,2,0,0,0,0,0,0,0,0,6
PLCY401,101,"Worsnop, Catherine Z.",26,11,4,0,2,1,2,0,0,0,0,0,0,0,1,5
PLCY401,201,"Marron, Donald B",22,8,3,0,1,0,0,0,0,0,0,0,0,0,0,10
PLCY610,101,,24,3,4,4,0,1,0,0,0,0,0,0,0,1,1,10
PLCY610,CA01,"Weissman, Seth",8,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0
PLCY611,101,"Weissman, Seth",15,3,6,0,0,0,1,0,0,0,0,0,0,0,2,3
PLCY611,CA01,"Weissman, Seth",5,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1
PLCY640,101,"Busse, Michael D.",19,8,4,1,0,0,0,0,0,0,0,0,0,0,1,5
PLCY670,EX01,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLCY688C,101,"Mussington, David A",11,3,2,2,0,0,2,0,0,0,0,0,0,0,0,2
PLCY688F,101,"Spreen, Thomas Luke",22,9,6,0,0,0,2,0,0,0,0,0,0,0,1,4
PLCY688G,101,"Duke, Elizabeth M",26,4,7,0,0,0,0,0,0,0,0,0,0,0,0,15
PLCY688G,201,"Duke, Elizabeth M",25,4,1,0,0,0,2,0,1,0,0,0,0,0,2,15
PLCY688I,101,"Green, John H",14,5,0,0,0,0,1,0,0,0,0,0,0,0,1,7
PLCY688R,101,"Spreen, Thomas Luke",27,10,5,0,0,2,3,0,0,0,0,0,0,0,0,7
PLCY688T,201,"Kutchesfahani, Sara Z",8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLCY688T,401,"Foreman, Christopher H.",14,8,2,0,0,0,1,0,0,0,0,0,0,0,0,3
PLCY688T,501,"Patwardhan, Anand",8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PLCY688T,601,"Mussington, David A",5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLCY688X,101,"Schwenke, Chloe Gould",21,11,4,0,0,0,2,0,0,0,0,0,0,0,1,3
PLCY689E,101,"Besharov, Douglas J.",21,5,2,2,2,0,1,0,0,0,0,0,0,0,0,9
PLCY689E,201,"Besharov, Douglas J.",11,1,2,1,0,0,2,0,0,0,0,0,0,0,0,5
PLCY689E,301,,12,2,2,0,1,1,0,0,0,0,0,0,0,0,1,5
PLCY689L,101,"Gates, Sylvester James",31,11,5,2,0,0,0,0,0,0,0,0,0,0,0,13
PLCY689P,101,"Dunning, Claire Margery",8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
PLCY689X,101,"Joyce, Philip G.",18,2,4,0,0,0,3,0,0,0,0,0,0,0,1,8
PLCY689Y,101,"Grimm, Robert Thornton",13,6,0,0,0,0,5,0,0,0,0,0,0,0,0,2
PLCY689Y,CA01,"Grimm, Robert Thornton",7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
PLCY689Z,CA01,"Sheehan, Robert M",15,7,1,0,1,0,1,0,0,0,0,0,0,0,0,5
PLCY692,CA01,"Brindle, Margaret",6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
PLCY692,EX01,"Brindle, Margaret",8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLCY698E,101,"Sprinkle, Robert Hunt",16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4
PLCY698R,101,"Parker, Susan Wendy",12,5,0,2,0,0,1,0,0,0,0,0,0,0,0,4
PLCY698T,CA01,"Duke, Elizabeth M",25,4,5,0,3,0,5,0,0,0,0,0,0,0,0,8
PLCY699K,101,"Worsnop, Alec",24,18,0,1,0,0,0,0,0,0,0,0,0,0,0,5
PLCY699Z,101,"Mintzer, Irving M.",5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0
PLCY711,EX01,"McCann, Samuel Anthony",6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
PLCY717,101,"McCann, Samuel Anthony",9,3,3,0,1,0,0,0,0,0,0,0,0,0,1,1
PLCY720,101,"Gallagher, Nancy W.",20,6,4,0,1,1,0,0,0,0,0,0,0,0,0,8
PLCY734,101,"Reuter, Peter H.",17,5,4,0,0,0,2,0,0,0,0,0,0,0,0,6
PLCY737,101,"Foreman, Christopher H.",19,2,3,0,1,0,3,0,0,0,0,0,0,0,0,10
PLCY740,201,"Scala, Daria Alexia",13,2,0,9,1,0,0,0,0,0,0,0,0,0,0,1
PLCY742,101,"Hilde, Thomas Christian",11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5
PLCY745,101,"Sprinkle, Robert Hunt",12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4
PLCY752,CA01,,24,4,0,18,0,0,2,0,0,0,0,0,0,0,0,0
PLCY780,201,"Siegel, Jonas Elliott",16,3,4,0,0,0,1,0,0,0,0,0,0,0,0,8
PLCY780,CA01,,13,0,2,0,1,0,3,0,0,0,0,0,0,0,0,7
PLCY781,101,,18,4,1,0,0,0,3,0,0,0,0,0,0,0,0,10
PLCY782,101,"Parker, Susan Wendy",17,2,2,8,0,0,0,0,0,0,0,0,0,0,1,4
PLCY790,201,"Besharov, Douglas J.",15,2,1,0,0,0,1,0,0,0,0,0,0,0,0,11
PLCY790,311,"Patwardhan, Anand",6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
PLCY790,401,"Siegel, Jonas Elliott",17,6,2,0,1,0,0,0,0,0,0,0,0,0,1,7
PLCY790,501,"Regan, Matthew Richard",17,6,1,1,1,0,0,0,0,0,0,0,0,0,0,8
PLCY790,CA01,"Brindle, Margaret",24,14,1,5,1,0,3,0,0,0,0,0,0,0,0,0
PLCY798A,CA02,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
PLCY798R,101,"Qiu, Yueming Lucy",8,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0
PLCY898,281,"Gallagher, Nancy W.",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
PLSC100,101,"Cochran, Diana Renae",23,5,3,3,0,1,1,0,0,0,0,0,0,0,0,10
PLSC100,102,,21,2,4,0,2,0,4,0,0,0,0,0,0,0,0,9
PLSC100,103,,23,0,7,1,0,0,3,0,0,0,0,0,0,0,1,11
PLSC100,104,,22,4,5,1,1,1,1,0,0,0,0,0,0,0,0,9
PLSC100,105,,23,4,5,0,0,0,1,0,0,0,0,0,0,0,0,13
PLSC100,106,,22,2,6,2,0,0,2,0,0,0,0,0,0,0,0,10
PLSC100,107,,23,6,4,0,1,1,2,0,0,1,0,0,0,0,0,8
PLSC226,101,"Neel, Maile C",8,3,2,0,1,0,1,0,0,0,0,0,0,0,0,1
PLSC251,101,"Cohan, Steven M.",39,4,3,5,5,0,4,0,0,0,0,0,0,0,1,17
PLSC254,101,"Petroff, Karen A",22,5,3,1,1,0,1,0,0,0,0,0,0,0,1,10
PLSC271,101,"Coleman, Gary D.",10,2,3,2,0,1,1,0,0,0,0,0,0,0,0,1
